size,VertexIndex,X_mean,X_std,X_min,X_max,Y_mean,Y_std,Y_min,Y_max,Z_mean,Z_std,Z_min,Z_max,Std_Combined
M,176,0.016899188418360103,0.004180767458449106,0.0103729963302612,0.0230710208415985,-0.02288077518167575,0.0022832025132273,-0.0305890012532472,-0.018317999318242,0.07005856805563675,0.005427753461921757,0.0599490031599998,0.0812689960002899,0.007221657559136827
M,177,0.07274426017287211,0.004015748241963816,0.064965009689331,0.078916996717453,0.04657530766972418,0.003083835238083522,0.0401970036327838,0.0528060011565685,0.050072710145507286,0.004035708229922167,0.0421970039606094,0.0583259984850883,0.006474813868795198
M,178,0.06921045596782974,0.0031236678398578193,0.0626000165939331,0.0742749869823455,0.04733234308880457,0.002964015157717429,0.0410639978945255,0.0535550005733966,0.035041118382349475,0.0028302590146816937,0.0296030044555664,0.0409689992666244,0.005152965429646087
M,179,0.09023490565768356,0.0035918410360057575,0.08262300491333,0.0962240099906921,0.045321473444001864,0.0029585064809818638,0.0390280000865459,0.0513649992644786,0.03600140843959245,0.002666395011771114,0.0306110009551048,0.0420089960098266,0.005363184220660753
M,180,0.09342389381848844,0.004191723034443591,0.0849260091781616,0.1001579761505127,0.04253443202676148,0.00306672962402024,0.0362549982964992,0.0483130030333995,0.05038412433316012,0.0039044435773573746,0.0424450039863586,0.0587039962410926,0.006497695917253713
M,181,0.07452351613157596,0.005676386323763896,0.0647720098495483,0.0829930305480957,0.009067633194771694,0.001206245104766831,0.0059750005602836,0.011608000844717,0.07231413603887046,0.006792181903236696,0.0592780038714408,0.0857309997081756,0.008933651210789673
M,182,0.07354147070963703,0.005506708580351712,0.0640470087528228,0.0818409919738769,-0.006803041412191931,0.001519345396535808,-0.0118220001459121,-0.0040270015597343,0.06952232563284018,0.006590218754270495,0.0567690022289752,0.0829389989376068,0.008721423797295501
M,183,0.05203448562227053,0.00548696814316642,0.0431140065193176,0.0600990056991577,-0.003000017784579919,0.0013647333676990786,-0.0077280011028051,-0.0008870009332895,0.07173749696485385,0.006879604794118871,0.0585290044546127,0.0856229960918426,0.008904958096043898
M,184,0.052792613675608384,0.005644338316125929,0.0436260104179382,0.0609650015830993,0.012983810784813164,0.0015048496994014575,0.0103629976511001,0.0157780013978481,0.07377145578258132,0.0073906186436647715,0.0599559992551803,0.0876690000295639,0.009420423110495688
M,185,0.051312005026100616,0.00378580535020732,0.0443249940872192,0.0569380223751068,0.05027606452886871,0.00325459824146979,0.0434469990432262,0.0570520050823688,0.04887350908750608,0.004420482023286982,0.0408500023186206,0.0570619963109493,0.006668237636830288
M,186,0.04776694030451347,0.003281126245129565,0.0416090190410614,0.0526439845561981,0.04821307688246108,0.0025776636181602977,0.0423719994723796,0.053990002721548,0.03410065714159656,0.003479660607180839,0.0283980034291744,0.040475994348526,0.00543306332615693
M,187,0.11522647720822211,0.0057720646809935865,0.1044429838657379,0.1241310238838195,0.0026004675709636453,0.0010344014954772028,-0.0007259994745254,0.0045900009572505,0.06734383463330519,0.006245774812536126,0.0552750006318092,0.0803299993276596,0.008567171070098328
M,188,0.1147558921892967,0.005655845206563217,0.1042239964008331,0.1235250234603881,-0.011150988105397911,0.0018821560885140165,-0.0161280017346143,-0.0072569996118545,0.06277926023718869,0.0062722687452199544,0.0507120005786418,0.0757669955492019,0.008652886902901112
M,189,0.09444481592911937,0.005550227921797231,0.0844379961490631,0.1029040217399597,-0.009503727701641351,0.0016766178713065192,-0.0144930016249418,-0.0061989985406398,0.06664750295189707,0.00647035943984849,0.054185003042221,0.0798510015010833,0.008688016387594954
M,190,0.09529427152413585,0.005774983097294508,0.084956020116806,0.104045033454895,0.005530207180941549,0.0010318637764223288,0.0023229978978633,0.0077560022473335,0.07028297021896877,0.0065463410500155,0.057702001184225,0.0835789963603019,0.00879032159652011
M,191,0.15242988752895553,0.004153848324256067,0.143865019083023,0.1599379777908325,-0.02281149113054807,0.003008455587638723,-0.0299049988389015,-0.0166639983654022,0.009811715790505894,0.0018460034723705963,0.0063719972968101,0.0141439959406852,0.005450962276857536
M,192,0.15033469150757645,0.003710880722281213,0.1424039900302887,0.1572639942169189,-0.013536106541576425,0.0022621991348595006,-0.0189529992640018,-0.0089839994907379,0.0017761598236461595,0.0009680056652534624,-0.00033800303936,0.0042079985141754,0.004452551586306464
M,193,0.1304207225523051,0.0032430934056784087,0.1234259903430938,0.1364979743957519,-0.0170993668760156,0.0026159554365148678,-0.0231689997017383,-0.0118289981037378,0.0015455029860755628,0.0008997745426350245,-0.0003280043601989,0.003661997616291,0.004262683651335217
M,194,0.13291662190792825,0.003809353269764722,0.1250970065593719,0.1397309899330139,-0.02642667458872113,0.0034299640509025974,-0.0342880003154277,-0.0194489993155002,0.010776272098693574,0.0018427879456250286,0.0074299946427345,0.0150460004806518,0.00544717294905277
M,195,0.15428590386576901,0.005943658447064921,0.1428050100803375,0.1640779972076416,-0.012583449637219699,0.0022031260808204217,-0.0177040006965398,-0.0078939981758594,0.055421905382674067,0.006011235696954449,0.0440329983830452,0.0678319931030273,0.008735891189094376
M,196,0.1547965671889175,0.005685183377970346,0.143839031457901,0.1642339825630188,-0.021648449646915157,0.0029706242004376173,-0.0283679980784654,-0.0153319984674453,0.04660846165122361,0.005272416728575196,0.036796998232603,0.0575139969587326,0.00830327021968667
M,197,0.13468382591326558,0.005819142551033163,0.1236149966716766,0.1440140008926391,-0.012067656760164571,0.0020614714892218692,-0.0172390006482601,-0.0077709984034299,0.058837189476870874,0.006094513625803552,0.0471100024878978,0.0715139955282211,0.008674974412943506
M,198,0.14984562023151551,0.003841584607325037,0.1411360204219818,0.1570199728012085,0.03135469214186156,0.0018340766217869596,0.0272090025246143,0.0355039983987808,0.015730787002475953,0.0014881709009739615,0.0130300000309944,0.0195999965071678,0.004509574478853607
M,199,0.15116424743945778,0.004246649122647197,0.14170703291893,0.1589149832725525,0.035773337328222334,0.002428084848921165,0.0304729975759983,0.0406659990549087,0.02808784642780316,0.0021210912721437575,0.0238900035619735,0.0334749966859817,0.005331852678872997
M,200,0.129952650803786,0.003818524569391775,0.1214149892330169,0.1368569731712341,0.038093207150521315,0.0026208321147344997,0.0324329994618892,0.0433399975299835,0.02539923072919333,0.0018531636332605984,0.0217010006308555,0.0300999954342842,0.004988397168661691
M,201,0.1281754434461424,0.0032977449456521347,0.1205630004405975,0.1343680024147033,0.0322175207906044,0.001764109326495217,0.0281740017235279,0.0361310020089149,0.012356603463020498,0.0011157617312095923,0.0103920027613639,0.0153639987111091,0.003902835851433344
M,202,0.07436588018603575,0.004741204543463173,0.0659829974174499,0.081396996974945,-0.03194861538355515,0.00341747942715816,-0.0390239991247653,-0.0246509984135627,0.05340043774987815,0.0056074772702075695,0.0432359986007213,0.0644299983978271,0.008099505385756567
M,203,0.07365669318910177,0.005149663489525555,0.0646350085735321,0.0814040303230285,-0.02101572181963351,0.002409738833246891,-0.0273080002516508,-0.0158719979226589,0.06343655032519048,0.006349163887804473,0.051511000841856,0.0761079937219619,0.008522778735483575
M,204,0.09457985501317578,0.005311530724804125,0.0849850177764892,0.1025739908218383,-0.022587727810415945,0.0027209768836737344,-0.0286060012876987,-0.016780998557806,0.05923955627447045,0.0061474664783801505,0.0477870032191276,0.0716490000486373,0.008567812903234565
M,205,0.09518786947402724,0.0048866795194075,0.0862930119037628,0.1026470065116882,-0.03233571587538221,0.003709633524568746,-0.0402829982340335,-0.0245969984680414,0.04792464495851439,0.0051807319978045396,0.0384530015289783,0.0584329962730407,0.008030006329080748
M,206,0.0747894078669463,0.004703917369303304,0.0660920143127441,0.0818949937820434,0.0379418876661351,0.0028932575988992763,0.03235599771142,0.0433010049164295,0.06283492921195788,0.0052107120880113735,0.0526740029454231,0.0732669979333877,0.00759271352119712
M,207,0.09526429426740608,0.004972614330540004,0.0857830047607421,0.102959007024765,0.03342778117743112,0.0025260897244036313,0.0284870006144046,0.0379490032792091,0.06181714187800527,0.0050132669724566176,0.0517740026116371,0.0722540020942688,0.0074993911961674445
M,208,0.10645052702469229,0.002832602512054506,0.0999020040035247,0.1117519736289978,0.032566704153573676,0.0015181020881507683,0.0289450027048587,0.0358539968729019,0.009616781136340593,0.0009893773112448815,0.0080770030617713,0.0120859965682029,0.0033626088689217735
M,209,0.10858828428934307,0.0033817623012877226,0.1010269820690155,0.1146280169486999,0.04000059762120948,0.0025222034283342845,0.0344570018351078,0.0451549999415874,0.023082136005692182,0.0017425642366900988,0.0197280049324035,0.0273029953241348,0.0045644667284693175
M,210,0.08723407049150858,0.0030186016248690186,0.0805680155754089,0.0925260186195373,0.04078906527637725,0.002283064139235596,0.0357010029256343,0.0457400046288967,0.02164732545790583,0.001959311729314052,0.0182380005717277,0.025759994983673,0.0042618352955215285
M,211,0.08494075744815123,0.002377938688626804,0.0794200003147125,0.0893700122833252,0.031706473365778705,0.0014091059869796824,0.0283160023391246,0.0347369983792305,0.007806526618243625,0.0010012269023290553,0.0059459954500198,0.0098909959197044,0.002939834587074175
M,212,0.06371271539721965,0.0013893418826368168,0.0602390170097351,0.0665130019187927,0.01541210059627621,0.0004310096004857199,0.014198001474142,0.016414001584053,-0.0011042899193142582,0.0008054694111703679,-0.0029110014438629,0.0004659965634346,0.0016627751245706117
M,213,0.06478486364409765,0.0014016348422848709,0.0614359974861145,0.0676130056381225,-0.0007443608021771147,0.0009691361764393973,-0.0029549971222877,0.001299001276493,-0.002412135916701385,0.000491904669045823,-0.0036070048809051,-0.00136299431324,0.0017736333789764981
M,214,0.08527538868097154,0.001801060858571351,0.0809920132160186,0.0888829827308654,0.003156686355993541,0.0009372973218046545,0.0011660009622573,0.0052260011434555,-0.003396247970987306,0.0006093820249636097,-0.0050320029258728,-0.0020119994878768,0.00211983323355605
M,215,0.0843990175329016,0.0018913328234316969,0.0798279941082,0.0881450176239013,0.018635822592314128,0.000513901716045469,0.0173300020396709,0.0197139978408813,-0.0008005148472164927,0.0008036858286306554,-0.0026290044188499,0.0008049979805946,0.0021182883972411157
M,216,0.05352787982077284,0.004778572447287721,0.0455040037631988,0.060558021068573,-0.029634490994923872,0.002867574936745317,-0.037151999771595,-0.0235379990190267,0.05903911839663625,0.005764968123188617,0.0485070012509822,0.0703639984130859,0.008018266527947805
M,217,0.05463201812738493,0.004136551682674778,0.047525018453598,0.0606700181961059,-0.03804222474524956,0.003716695933230127,-0.0460970029234886,-0.0300289988517761,0.046137639095444605,0.004669379707263657,0.038052000105381,0.0551329962909221,0.007261404501481414
M,218,0.07388588133648298,0.0032411868996312988,0.067791998386383,0.0790939927101135,-0.03696459183502475,0.00394015944182782,-0.0453500002622604,-0.0286320000886917,0.022280147883313596,0.002670570773753195,0.0177970007061958,0.0277159959077835,0.005758654113852577
M,219,0.07086701259105159,0.0022342615966833936,0.0662370026111602,0.0748680233955383,-0.029023124279795965,0.0032800210586374666,-0.0361739993095397,-0.0221829991787672,0.008666793182051345,0.0010306627523553236,0.0069689974188804,0.0109469965100288,0.004100332759254074
M,220,0.051584331065239936,0.0020314042295999633,0.0475639998912811,0.0550240278244018,-0.03289835501087483,0.003327919360803519,-0.0400179997086524,-0.0257419981062412,0.014132656950569665,0.0013892573357334318,0.0119680017232894,0.0169489979743957,0.004139044136142628
M,221,0.05437748971775434,0.0030573194298859933,0.0488270223140716,0.0589960217475891,-0.0397215562723797,0.003785932934342784,-0.0482450015842914,-0.0314249992370605,0.02942525454350472,0.003090418501885704,0.0243079997599124,0.0353399962186813,0.005764648887529687
M,222,0.012990957710164489,0.003964307520207166,0.0066049993038177,0.0187190175056457,0.03613056204992634,0.0029464207799257793,0.0306189991533756,0.041738998144865,0.07075130205447147,0.007837567742438923,0.0577440038323402,0.0833700001239776,0.00926415660729398
M,223,0.01240183368942437,0.003455034459354329,0.0065370202064514,0.0174410045146942,0.04754602375644193,0.0035900548886972613,0.0404540039598941,0.0544230006635189,0.06042697642152827,0.006557757578313441,0.0496290028095245,0.0709019973874092,0.00823589349585777
M,224,0.03070440112486389,0.004134874900021672,0.0237280130386352,0.0365850031375885,0.04635273360994436,0.0033112563917932825,0.0396590046584606,0.0528259985148906,0.06179803581191939,0.00613165747187913,0.0511399991810321,0.0723319947719574,0.00810301380249795
M,225,0.03153208779865463,0.004649584352985337,0.0238900184631347,0.0381500124931335,0.03353198202183608,0.002734833468663139,0.0284850001335144,0.0386780016124248,0.07168646147970613,0.007487373507368694,0.0586490035057067,0.0846619978547096,0.009228147744574353
M,226,0.029422466747859477,0.0033927486666857835,0.0233719944953918,0.0342970192432403,0.051778372884149326,0.0033683374528039457,0.0446329973638057,0.0587380044162273,0.04719124284721686,0.004953231995815323,0.0389120019972324,0.0556009970605373,0.006884108360247432
M,227,0.010731449317649926,0.0019979054783644252,0.0064800083637237,0.0139230191707611,0.05120434312249071,0.004048778212217941,0.0432129986584186,0.0588450022041797,0.04521471612464037,0.0050612308132288505,0.0369320027530193,0.0532969981431961,0.006782351263167255
M,228,-0.018992384686272474,0.0013677890385195592,-0.0220400094985961,-0.01698899269104,0.042824165840473355,0.002355095666053834,0.0375990010797977,0.0481589995324611,0.027277147959498912,0.004663484333114304,0.0212979987263679,0.0331320017576217,0.005400500770795462
M,229,-0.018592615099348217,0.0012493919004599992,-0.0213969945907592,-0.0167079865932464,0.03192418378353467,0.001492030268903431,0.028812002390623,0.0361839979887008,0.018295419992074412,0.0038443921903814618,0.0123750045895576,0.0231769979000091,0.0043088845143174894
M,230,-0.007778142507259616,0.0009026320369271325,-0.0096519887447357,-0.0064820051193237,0.03183400597886217,0.0016115505445342252,0.0280510000884532,0.0357239991426467,0.019988165628275174,0.003984573249301181,0.0144900009036064,0.0251439958810806,0.004391886124516704
M,231,-0.006885633666134401,0.0015048281656093242,-0.0095980167388916,-0.0047810077667236,0.043903289858758764,0.002557824174744864,0.0380089990794658,0.0495660044252872,0.028968266415349078,0.0051645800025211476,0.0222400017082691,0.0355869978666305,0.00595649720216183
M,232,0.02462611378297293,0.0005488636285908848,0.023277997970581,0.025732010602951,0.006124869947867235,0.0002558300752659166,0.0055170021951198,0.0065860003232955,-0.001877295459515897,0.000551302410292444,-0.0031799972057342,-0.0006360039114952,0.000818922864374158
M,233,0.025772910851698607,0.0006702017263725316,0.0242310166358947,0.0271590054035186,-0.011318834211963827,0.0011068093920343193,-0.0140240006148815,-0.0090400017797946,0.0012393135731741734,0.0003196024292689478,0.0005389973521232,0.0021750032901763,0.001332795219500248
M,234,0.04492766828931996,0.0010149581370660261,0.0425100028514862,0.0470139980316162,-0.005712532543042657,0.001004496577196586,-0.0080149993300437,-0.0036090016365051,-0.0008565205088733455,0.00036448329617935044,-0.0019109994173049,9.998679161071776e-06,0.001473771171786841
M,235,0.04360298168729743,0.0009405991544546746,0.0412169992923736,0.0455430150032043,0.011395023694846,0.00031144951580722874,0.010428000241518,0.01214300096035,-0.0018487751219399082,0.0006127218834010805,-0.0030310004949569,-0.0004860013723373,0.0011649702471119051
M,236,0.014082271671859423,0.0015284776843346366,0.0117239952087402,0.0162580013275146,-0.03158707102242654,0.0026660444473196594,-0.0377870015799999,-0.0257159993052482,0.0133899645604325,0.0011337275173172884,0.0116200000047683,0.0153709948062896,0.003275572485858828
M,237,0.01893992871927787,0.002399504100524407,0.015157014131546,0.0224550068378448,-0.040602047282915804,0.0034370618904738196,-0.0495270006358623,-0.0325860008597373,0.027256999870200076,0.0026529127524260376,0.023325003683567,0.031771995127201,0.004960741924285681
M,238,0.033757627186690516,0.0021951247175953964,0.029908001422882,0.0369789898395538,-0.037091828331615756,0.0033096803871657727,-0.0452370010316371,-0.029696999117732,0.02069682237752791,0.002091165325753963,0.0175490006804466,0.0243429988622665,0.004488377124376218
M,239,0.029270408068888233,0.0012647290847531418,0.026837021112442,0.0314069986343383,-0.02629385210750013,0.0023897482054356304,-0.0321440026164054,-0.0212719999253749,0.008485603702844197,0.0008474770619287017,0.006861999630928,0.0100009962916374,0.0028334878707519887
M,240,-0.03460314093962219,0.0033613244647846844,-0.0423600077629089,-0.0272839963436126,-0.03476743788056115,0.004889541164009866,-0.046654999256134,-0.0235099978744983,0.02957875737865291,0.003633445873274062,0.0240209996700286,0.0345310047268867,0.006957588940582744
M,241,-0.035614598079545916,0.003663036533182908,-0.0440829992294311,-0.0275519788265228,-0.037559142049688514,0.005516276280024483,-0.0515160001814365,-0.0248809978365898,0.04309508878980158,0.004244776411700402,0.0360340029001235,0.0497080013155937,0.0078654476939537
M,242,-0.020635189565681094,0.003519225919470862,-0.0281479954719543,-0.0135940015316009,-0.040055709962661404,0.00463448408332286,-0.0525109991431236,-0.0292649995535612,0.04227214793746283,0.00396109508652363,0.0358540005981922,0.0484929978847503,0.007039436630535864
M,243,-0.019830562659269205,0.0030319363664084767,-0.0261889994144439,-0.0137089788913726,-0.0361557809977665,0.004238050210678404,-0.045218002051115,-0.0262599997222423,0.028115503071151494,0.0028867719536343323,0.0238060057163238,0.0322900041937828,0.0059571100401512875
M,244,-0.039784004878715605,0.003993991396643562,-0.0489610135555267,-0.0310339927673339,-0.025854863909750954,0.0045001341988402275,-0.0377769991755485,-0.015532998368144,0.07082482231174696,0.0062029932052595676,0.0581509992480278,0.0830549970269203,0.008641776425511744
M,245,-0.04098774536826902,0.003938660057244991,-0.0500620007514953,-0.0324359834194183,-0.013519041444114279,0.003416384713058831,-0.0209770016372203,-0.0055590011179447,0.080072609454217,0.0071433480329379335,0.0656550005078315,0.094370000064373,0.008843763264235279
M,246,-0.026116005944077033,0.003914963984674666,-0.0345489978790283,-0.0183799862861633,-0.015683526608585914,0.0028667153615647423,-0.0242870002985,-0.0093119982630014,0.07909579879257096,0.006535585810248833,0.0660270005464553,0.0920969992876052,0.00813995588739011
M,247,-0.024772609302983434,0.00393900233161262,-0.0332430005073547,-0.0168669819831848,-0.02812178096783579,0.003987281133490462,-0.0402370020747184,-0.0194849986582994,0.07027869219698846,0.005753950625491894,0.0588190034031868,0.0815429985523223,0.008032564846083548
M,248,-0.04283418299178396,0.002568970312135411,-0.049219012260437,-0.0377949774265289,0.04437143800879366,0.0016923310248665858,0.0406440012156963,0.0485830008983612,0.06655813599302919,0.006914945073940479,0.0542980022728443,0.0791299939155578,0.007568359012228001
M,249,-0.04409776566296635,0.002154128583654354,-0.0495040118694305,-0.0401149988174438,0.04988833146511445,0.0021962212164110062,0.0449779964983463,0.0551539994776248,0.05035474563579583,0.006019016550453053,0.0407380014657974,0.0600269995629787,0.006759601898111924
M,250,-0.031046386124819646,0.001994873622333193,-0.0358499884605407,-0.0275920033454895,0.050103372591134315,0.002786154646560505,0.044100996106863,0.0565689988434314,0.05293320729975865,0.00619063556619336,0.0427560023963451,0.062959000468254,0.00707574357909115
M,251,-0.029463988436749654,0.0023804439799642208,-0.03507000207901,-0.0251439809799194,0.042272769046958335,0.0022972855792919326,0.0373039953410625,0.0476859994232654,0.06816998221112422,0.007019989301477468,0.0558430030941963,0.080485001206398,0.00776043068182615
M,252,0.009153408059001628,0.0002517061350995453,0.0085150003433227,0.0097459852695465,0.0017239762767708017,0.0001408739378005939,0.001325000077486,0.0020509995520114,-0.0009323372643374325,0.00038290821481375804,-0.0020150020718574,-0.000122994184494,0.0004793956046628455
M,253,0.007738088538660752,0.00037331478157445595,0.0069949924945831,0.0084620118141174,-0.01737874552343014,0.0013763809674005823,-0.0203049983829259,-0.0143999978899955,0.0035285741178946593,0.0004529938130166496,0.002541996538639,0.0048690065741539,0.001496326130292427
M,254,-0.010296657416947439,0.003908512558568472,-0.0178329944610595,-0.0033879876136779,-0.02990281061660604,0.0035372308088484758,-0.0410350002348423,-0.0222939997911453,0.06856203564172661,0.005521610587469665,0.0580520033836364,0.0792609974741935,0.007633914834160216
M,255,-0.012025687292482675,0.0038386271724775906,-0.0195020139217376,-0.0053209960460662,-0.017644372713592232,0.0026273683986752817,-0.0261260010302066,-0.0121199991554021,0.07726563954141714,0.006111735979379322,0.0653770044445991,0.0893490016460418,0.007680588516076131
M,256,0.002225063785293382,0.003456258554197413,-0.0037179887294769,0.0075750052928924,-0.0203663076235521,0.002399492539667893,-0.0285990014672279,-0.0155929997563362,0.07431997627725258,0.005589715954589263,0.0636140033602714,0.0856419950723648,0.006996299885966469
M,257,0.004379923174367114,0.003428227492460281,-0.0014190077781677,0.0097170174121856,-0.0325959111128509,0.0031414370365146532,-0.0429060012102127,-0.0258749984204769,0.06550826621655172,0.005056391192690138,0.0561020001769065,0.0756969973444938,0.006869385874149221
M,258,-0.01606834992854548,0.0032313185853584947,-0.0226150155067443,-0.0103490054607391,0.01204804155821273,0.0008401017423442106,0.0099589973688125,0.0137110017240047,0.07878527803533877,0.006598101829070222,0.0662520006299018,0.0919149965047836,0.007394737215368292
M,259,-0.015601552097049644,0.002822257850143517,-0.021448016166687,-0.0107599794864654,0.025699917282137597,0.0017609209051849986,0.0221769995987415,0.0295800007879734,0.07657588775870358,0.007277652735837595,0.0633010044693946,0.0899700000882148,0.008001887974125774
M,260,-0.0028192374480546225,0.0027988739746896535,-0.0078630149364471,0.0016120076179504,0.023680242616132118,0.00223206493316573,0.0199149996042251,0.0277150012552738,0.07526589934466149,0.007259736306959096,0.0623090043663978,0.088369995355606,0.008094416633621183
M,261,-0.0015496267722203139,0.0031953045952547976,-0.0070259869098663,0.0034449994564056,0.008045260447281304,0.0012220561444507671,0.0047949999570846,0.0101170018315315,0.07678265106924888,0.006320150785954147,0.0652280002832412,0.089308001101017,0.0071866333309723775
M,262,-0.017039794364624425,0.002380232435822571,-0.0222020149230957,-0.0130229890346527,0.04059818364988413,0.0027234218876624546,0.0350340045988559,0.0463930033147335,0.06921781072690637,0.0070692147481888,0.0568840019404888,0.0814339965581893,0.007940801620916543
M,263,-0.018537621173632873,0.0019760102211924136,-0.0228520035743713,-0.0153359770774841,0.049533219159354776,0.0030534454370450387,0.0430920012295246,0.0561590008437633,0.05613924853900475,0.0063537166104108665,0.0456810034811496,0.0661509931087493,0.007321055948200301
M,264,-0.004035532474517774,0.0023061818248360133,-0.0081639885902404,-0.0004329979419708,0.04858017192613438,0.003597255331808061,0.0414380021393299,0.0556980036199092,0.058546432001879894,0.006390044288702446,0.0480600036680698,0.0684909969568252,0.0076870922033630005
M,265,-0.003090959505216569,0.0027243996026970058,-0.0078880190849304,0.001141995191574,0.038276520772622134,0.003115345975232781,0.0323649980127811,0.044319000095129,0.07022362142889453,0.00718316431926428,0.0579400025308132,0.0822559967637062,0.008290089467437981
M,266,-0.009008496999740547,0.00044367526327389887,-0.0100370049476623,-0.0082999765872955,0.009677532674557308,0.00035062557855673054,0.0088559985160827,0.0106080025434494,0.005208863970443295,0.0007933599916979544,0.003318004310131,0.0065560042858123,0.0009742720934145573
M,267,-0.00692114322143189,0.00048647311961766036,-0.0078730285167694,-0.0060179829597473,-0.002793556178462526,0.0003476043013708942,-0.0033769980072975,-0.002174999564886,0.0012098638528197031,0.0004837152304154609,-0.0007009953260421,0.0022760033607482,0.0007690677932262984
M,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,269,-0.0017662129458590574,0.00019620939022451923,-0.0020830035209655,-0.0011319816112518,0.012530449700690538,0.0006554719254320324,0.0111260004341602,0.0138440020382404,0.004819432350658055,0.0006073780604011701,0.0036249980330467,0.0058199986815452,0.0009149041906661816
M,270,0.0029145144146574507,0.0018472857885616539,0.0002489984035491,0.0057229995727539,-0.034457461588834115,0.0029929606129207318,-0.0410940013825893,-0.0277379993349313,0.019736727842917755,0.0015649498857684865,0.0173230022192001,0.0223469957709312,0.0038495903886106497
M,271,0.005989608150967431,0.0026461561355241294,0.001831978559494,0.009984016418457,-0.041918621370954576,0.0034905601973779983,-0.0515430010855197,-0.0336169973015785,0.03385752670951844,0.002917713714431585,0.0292330011725425,0.0391039997339248,0.005263003525029571
M,272,0.013417473206153236,0.003829817900351548,0.0073750019073486,0.0190770030021667,0.004932650921524581,0.001456550321140176,0.0011849999427795,0.0074090026319026,0.07391263328536724,0.006252015709711834,0.0625980049371719,0.0864090025424957,0.007475074877374156
M,273,0.015256940260441299,0.0036839205482548988,0.0092779994010925,0.0208580195903778,-0.009350816537378051,0.0016644338987057497,-0.0152710005640983,-0.0065630003809928,0.07401561525446419,0.005335721573795368,0.0638410001993179,0.0854270011186599,0.006694141880934465
M,274,0.00024509976601459245,0.0031548518234108657,-0.0052759945392608,0.0051610171794891,-0.006358035570065604,0.00170805516781612,-0.012363001704216,-0.0035769995301961,0.07749588739060786,0.005296974834536502,0.067060999572277,0.0887340009212493,0.006397537407604212
M,275,-0.005969805830329078,0.0020641720064641473,-0.0094830095767974,-0.0029659867286682,0.05123944990557321,0.0033422693405115696,0.0440480001270771,0.0581759996712207,0.04275710658120681,0.0055509724011910235,0.0343480035662651,0.0508209988474845,0.006800357712325015
M,276,-0.033848070181333054,0.0031031883010986584,-0.0409570038318634,-0.0271790027618408,-0.027770183297127618,0.0035875910313888128,-0.037066001445055,-0.0194609984755516,0.018351029450371373,0.00353132502408091,0.0109930038452148,0.0239100009202957,0.005913615092841016
M,277,-0.033637650972287284,0.0028630460654734645,-0.0400829911231994,-0.0275589823722839,-0.01930871001340047,0.002382988032061414,-0.0257080011069774,-0.0136299990117549,0.008883260410918241,0.0035779306306245786,-0.0001379996538162,0.0148870050907135,0.005165002645839846
M,278,-0.04954372725543182,0.0032597238819299683,-0.0573070049285888,-0.0421949923038482,-0.019029964505523925,0.0031468760150434615,-0.0275570005178451,-0.0114809982478618,0.009502171808798589,0.004178458469319593,-0.0010349974036216,0.0164210051298141,0.006163452248562411
M,279,-0.04973965742178917,0.0035381213427138724,-0.0581659972667694,-0.0417329967021942,-0.02760827813584066,0.004378820293682311,-0.0391850024461746,-0.0173419993370771,0.019234929454220773,0.0039050656269412932,0.0108770057559013,0.0252590030431747,0.006851416448505364
M,280,-0.05117809560877326,0.0037724479543022695,-0.060164988040924,-0.0425969958305358,-0.033434508963537585,0.005657836026800402,-0.0471739992499351,-0.0203299988061189,0.03088000588692147,0.003831951381596783,0.0249530002474784,0.0360440015792846,0.007805531594004436
M,281,-0.05321339619230232,0.004029456676961277,-0.0627180039882659,-0.0439449846744537,-0.03503213626657713,0.006123461253599804,-0.0500140003859996,-0.0209619998931884,0.044371627160959645,0.004398144177585348,0.0366100035607814,0.0516089983284473,0.00854850694815614
M,282,-0.058191640313560396,0.004244392140999672,-0.0681120157241821,-0.0483900010585784,-0.023324349112588228,0.005010110081167414,-0.034374002367258,-0.011685999110341,0.07222582249951781,0.006651802314496053,0.0583500042557716,0.0856619998812675,0.00934679312401479
M,283,-0.059863539313423524,0.004160848772995431,-0.0696519911289215,-0.0503599941730499,-0.011162644885921221,0.004116962941021459,-0.0193210002034902,-0.0020449981093406,0.08198388158922361,0.007812483480756281,0.0661559998989105,0.0979439988732338,0.009762015391637704
M,284,-0.06120356776305199,0.004049787344070196,-0.0708130002021789,-0.0520989894866943,0.0047045917905998895,0.0033762412563940747,-0.0012429989874362,0.0113340020179748,0.08711504147073922,0.008450510145843713,0.0703290030360221,0.1042300015687942,0.00996046707130625
M,285,-0.06297113574468169,0.0038976056071958845,-0.0723699927330017,-0.0543609857559204,0.02202220123327338,0.002750640361286031,0.0176169984042644,0.0268280021846294,0.08595642015426112,0.008401654535476732,0.0694350004196167,0.1028219982981681,0.009661529423433813
M,286,-0.043415982342330614,0.003645982817671554,-0.0520409941673278,-0.0356819927692413,0.019671272188865878,0.0017201712121165224,0.0167619995772838,0.023132000118494,0.08234464518240919,0.007671005045077123,0.0673250034451484,0.0976070016622543,0.00866582356774873
